 , , , , , , , ,ACTURAL, , , , , , , , , , , , , , , , , ,COMMAND, , , , , , , , , 
acs1,acs2,acs3,acs4,acs5,acs6,pcs1,pcs2,pcs3,pcs4,pcs5,pcs6,current1,current2,current3,current4,current5,current6,acs1,acs2,acs3,acs4,acs5,acs6,pcs1,pcs2,pcs3,pcs4,pcs5,pcs6,current1,current2,current3,current4,current5,current6
30.2574,-29.6166,60.0844,-11.6367,101.663,70.749,511.901,256.311,374.896,-165.486,7.28646,139.215,-0.803651,3.11499,-0.889917,0.187397,-0.0679944,-0.401946,29.6581,-29.0292,60.6784,-11.4061,101.434,69.3501,511.879,250.65,376.359,-165.593,6.82885,139.936,0.52809,-0.516906,1.04867,-0.203099,1.77435,1.2348
29.9914,-29.3526,60.3493,-11.5347,101.567,70.1338,511.875,253.585,375.627,-165.533,7.06709,139.554,-0.797394,3.10961,-0.912729,0.233201,-0.000708035,-0.382414,29.3964,-28.773,60.9372,-11.3055,101.333,68.7381,511.848,247.993,377.04,-165.65,6.6165,140.276,0.523449,-0.5123,1.05329,-0.201319,1.77267,1.22407
29.7766,-29.144,60.5617,-11.4509,101.483,69.6239,511.871,251.407,376.174,-165.576,6.8877,139.841,-0.799163,3.13665,-0.902197,0.254723,-0.0966259,-0.374335,29.1783,-28.5595,61.1528,-11.2216,101.249,68.2281,511.81,245.781,377.603,-165.699,6.44102,140.561,0.519701,-0.508658,1.057,-0.199856,1.77121,1.21517
29.5349,-28.9095,60.7973,-11.3584,101.383,69.0666,511.881,248.967,376.802,-165.635,6.69603,140.148,-0.780686,3.04205,-0.887792,0.182487,-0.163097,-0.399097,28.9166,-28.3034,61.4116,-11.1209,101.148,67.6161,511.748,243.132,378.273,-165.761,6.23225,140.902,0.515481,-0.504567,1.06111,-0.198242,1.76947,1.20544
29.2898,-28.6653,61.0439,-11.2642,101.291,68.4827,511.816,246.466,377.452,-165.686,6.49508,140.478,-0.812983,3.05419,-0.872373,0.158596,-0.0109806,-0.423589,28.6112,-28.0045,61.7134,-11.0035,101.031,66.9021,511.655,240.046,379.048,-165.836,5.99121,141.3,0.511203,-0.500303,1.06542,-0.196598,1.76785,1.19525
29.0344,-28.4167,61.2997,-11.1649,101.195,67.8816,511.744,243.874,378.072,-165.739,6.28602,140.815,-0.924546,3.09852,-0.87563,0.203723,-0.0094953,-0.404407,28.3495,-27.7483,61.9722,-10.9028,100.93,66.2901,511.557,237.406,379.706,-165.904,5.78681,141.641,0.506745,-0.495965,1.06988,-0.194865,1.76619,1.18476
28.7876,-28.1764,61.5399,-11.0693,101.099,67.3086,511.69,241.39,378.712,-165.803,6.09216,141.132,-0.996136,3.18576,-0.886581,0.200976,-0.163337,-0.376817,28.0441,-27.4494,62.2741,-10.7854,100.812,65.5761,511.422,234.332,380.466,-165.986,5.55098,142.04,0.502438,-0.491771,1.07407,-0.193196,1.76451,1.17476
28.5394,-27.9288,61.789,-10.9734,100.996,66.718,511.603,238.883,379.356,-165.872,5.89741,141.466,-1.10872,3.38064,-0.802451,0.163157,-0.146853,-0.415859,27.7388,-27.1506,62.576,-10.668,100.694,64.8621,511.264,231.265,381.219,-166.071,5.31802,142.438,0.498106,-0.487449,1.07842,-0.191522,1.76272,1.16445
28.1831,-27.5835,62.1382,-10.8394,100.867,65.9025,511.454,235.282,380.24,-165.959,5.6247,141.914,-1.14555,3.28021,-0.831201,0.18451,-0.00249214,-0.410938,27.4771,-26.8944,62.8347,-10.5673,100.593,64.2501,511.111,228.641,381.858,-166.148,5.12068,142.781,0.491887,-0.481422,1.08452,-0.189183,1.76046,1.15022
27.8811,-27.2877,62.4347,-10.7226,100.752,65.1978,511.304,232.249,381.004,-166.043,5.39341,142.306,-0.905467,3.10813,-0.876815,0.196287,-0.0775112,-0.388212,27.2153,-26.6382,63.0935,-10.4667,100.492,63.6381,510.941,226.022,382.491,-166.227,4.92553,143.123,0.486617,-0.47626,1.08969,-0.187145,1.75846,1.13792
27.5678,-26.9824,62.743,-10.6031,100.625,64.469,511.155,229.117,381.763,-166.14,5.16113,142.713,-0.723714,2.87714,-0.829777,0.167247,-0.107883,-0.37229,26.91,-26.3393,63.3954,-10.3492,100.375,62.9241,510.723,222.973,383.223,-166.322,4.70067,143.522,0.481149,-0.470932,1.09507,-0.185059,1.75623,1.1252
27.3146,-26.737,62.993,-10.5064,100.532,63.8706,510.987,226.577,382.359,-166.208,4.96802,143.05,-0.629106,2.75268,-0.850815,0.202545,0.000530735,-0.384261,26.6046,-26.0405,63.6972,-10.2318,100.257,62.2101,510.482,219.932,383.947,-166.42,4.47888,143.923,0.47673,-0.466649,1.09943,-0.183372,1.75462,1.11475
27.0673,-26.4896,63.2432,-10.4085,100.438,63.2877,510.777,224.097,382.965,-166.284,4.78073,143.377,-0.735435,2.92077,-0.897756,0.269111,-0.0531328,-0.390914,26.3865,-25.827,63.9129,-10.1479,100.173,61.7001,510.296,217.764,384.459,-166.493,4.32237,144.209,0.472413,-0.462331,1.1038,-0.181663,1.75298,1.10458
26.8434,-26.2734,63.4658,-10.3224,100.346,62.761,510.63,221.875,383.459,-166.356,4.61706,143.675,-0.931667,3.15636,-0.934389,0.262944,-0.156162,-0.381679,26.1684,-25.6135,64.1285,-10.064,100.089,61.1901,510.099,215.6,384.967,-166.567,4.16748,144.495,0.468506,-0.458557,1.10769,-0.18016,1.75137,1.09539
26.4762,-25.9154,63.8237,-10.1838,100.208,61.9202,510.339,218.218,384.35,-166.477,4.35854,144.138,-0.911894,3.13504,-0.947096,0.212415,-0.0678379,-0.405966,25.8631,-25.3146,64.4304,-9.94659,99.9711,60.4761,509.805,212.577,385.671,-166.673,3.95337,144.896,0.462097,-0.452308,1.11393,-0.177741,1.74896,1.08071
26.2472,-25.6916,64.0459,-10.0961,100.124,61.3783,510.137,215.945,384.911,-166.553,4.19439,144.444,-0.718482,2.90298,-0.945,0.2373,-0.0198364,-0.383573,25.645,-25.1012,64.646,-9.86271,99.887,59.9661,509.582,210.422,386.17,-166.751,3.80243,145.182,0.4581,-0.448403,1.11781,-0.176209,1.74749,1.07125
26.0164,-25.4626,64.2782,-10.0054,100.032,60.8395,509.903,213.658,385.445,-166.635,4.03119,144.746,-0.594418,2.71544,-0.952996,0.270952,-0.121366,-0.360236,25.4269,-24.8877,64.8616,-9.77883,99.8029,59.4561,509.347,208.272,386.664,-166.831,3.65316,145.469,0.454072,-0.444405,1.12187,-0.174627,1.74589,1.06185
25.7584,-25.211,64.5355,-9.90611,99.9265,60.2324,509.659,211.114,386.009,-166.729,3.8524,145.09,-0.643166,2.7603,-0.915805,0.223651,-0.138862,-0.351199,25.1651,-24.6315,65.1204,-9.67818,99.702,58.8441,509.051,205.697,387.252,-166.928,3.47626,145.814,0.449569,-0.440015,1.12636,-0.172894,1.74405,1.05125
25.5488,-25.0064,64.7406,-9.82588,99.8493,59.7399,509.434,209.044,386.496,-166.803,3.70724,145.368,-0.767963,2.86969,-0.904225,0.19666,-0.0397426,-0.36903,24.947,-24.418,65.336,-9.5943,99.6179,58.3341,508.792,203.555,387.737,-167.011,3.33074,146.101,0.445911,-0.436445,1.12994,-0.171494,1.7427,1.04266
25.3027,-24.7635,64.984,-9.73163,99.7594,59.1685,509.141,206.61,387.072,-166.892,3.53993,145.687,-0.865253,2.97258,-0.911698,0.270637,-0.053139,-0.359686,24.6417,-24.1191,65.6379,-9.47686,99.5002,57.6201,508.411,200.565,388.41,-167.13,3.1299,146.504,0.441616,-0.432204,1.13419,-0.169849,1.74113,1.03269
25.0864,-24.5539,65.1998,-9.6463,99.6723,58.655,508.897,204.496,387.518,-166.973,3.39104,145.98,-0.879554,2.96978,-0.863247,0.274546,-0.184512,-0.392033,24.38,-23.863,65.8967,-9.37621,99.3993,57.0081,508.068,198.008,388.98,-167.234,2.96049,146.85,0.43784,-0.428547,1.13795,-0.16836,1.73961,1.02372
24.7613,-24.2368,65.5213,-9.52183,99.542,57.893,508.516,201.315,388.225,-167.102,3.17828,146.411,-0.98311,3.07184,-0.846151,0.165842,-0.106585,-0.40392,24.031,-23.5214,66.2417,-9.242,99.2647,56.1921,507.585,194.61,389.732,-167.376,2.73858,147.311,0.432166,-0.423011,1.14356,-0.166187,1.73733,1.01042
24.491,-23.9682,65.7881,-9.41849,99.4428,57.2624,508.142,198.661,388.858,-167.208,3.00315,146.766,-1.03285,3.16087,-0.874985,0.187077,-0.000153076,-0.373011,23.7257,-23.2225,66.5436,-9.12457,99.147,55.4781,507.141,191.646,390.38,-167.503,2.54817,147.715,0.427449,-0.418324,1.14822,-0.164384,1.7356,0.999418
24.2043,-23.6886,66.0712,-9.30773,99.3347,56.597,507.748,195.866,389.472,-167.322,2.81878,147.14,-1.04269,3.1147,-0.850954,0.230945,-0.0991267,-0.362773,23.4639,-22.9664,66.8023,-9.02391,99.0461,54.8661,506.743,189.112,390.93,-167.614,2.3878,148.062,0.422445,-0.413445,1.15316,-0.162451,1.73372,0.987803
23.8643,-23.357,66.4022,-9.1794,99.1979,55.8123,507.3,192.57,390.22,-167.469,2.61493,147.58,-0.85453,2.88402,-0.888622,0.16431,-0.124326,-0.328498,23.1586,-22.6675,67.1042,-8.90648,98.9284,54.1521,506.26,186.165,391.564,-167.746,2.20403,148.468,0.416511,-0.407656,1.15894,-0.160211,1.73133,0.974109
23.5942,-23.0949,66.6709,-9.07601,99.0986,55.1817,506.883,189.946,390.759,-167.576,2.44424,147.936,-0.738213,2.7481,-0.88655,0.172016,-0.0161152,-0.327992,22.9405,-22.454,67.3198,-8.8226,98.8443,53.6421,505.902,184.066,392.011,-167.842,2.07499,148.757,0.411796,-0.403081,1.16363,-0.158406,1.7296,0.963103
23.3467,-22.8521,66.9169,-8.97907,99.0052,54.5931,506.484,187.555,391.272,-167.681,2.28901,148.274,-0.670923,2.68122,-0.910535,0.213432,-0.0605251,-0.345578,22.6787,-22.1978,67.5786,-8.72194,98.7434,53.0301,505.458,181.553,392.543,-167.959,1.92262,149.105,0.407477,-0.398844,1.16792,-0.156714,1.72797,0.952829
23.0918,-22.5989,67.1717,-8.88,98.8994,53.9955,506.075,185.103,391.809,-167.799,2.14066,148.615,-0.715262,2.77699,-0.956086,0.171801,-0.166651,-0.379507,22.417,-21.9416,67.8373,-8.62128,98.6425,52.4181,505,179.048,393.069,-168.078,1.77295,149.454,0.403029,-0.394425,1.17237,-0.154985,1.72612,0.9424
22.7487,-22.2632,67.5097,-8.74898,98.7707,53.19,505.494,181.801,392.517,-167.949,1.93863,149.074,-0.816633,2.8937,-0.936432,0.164853,0.00356447,-0.367756,22.0244,-21.5574,68.2255,-8.4703,98.4911,51.5001,504.284,175.303,393.847,-168.26,1.5536,149.977,0.397039,-0.388566,1.17827,-0.152698,1.72387,0.928341
22.5204,-22.042,67.7368,-8.66073,98.6848,52.656,505.091,179.615,392.947,-168.048,1.80392,149.378,-0.86112,2.88201,-0.868101,0.242982,-0.021565,-0.398062,21.8063,-21.3439,68.4411,-8.38642,98.4071,50.9901,503.872,173.23,394.273,-168.362,1.43442,150.268,0.393056,-0.384705,1.18223,-0.151158,1.72237,0.919021
22.2412,-21.7703,68.0119,-8.55305,98.5744,52.0099,504.604,176.955,393.493,-168.179,1.64892,149.743,-0.871748,2.81613,-0.84401,0.257749,-0.138152,-0.411401,21.5446,-21.0877,68.6999,-8.28576,98.3062,50.3781,503.363,170.749,394.779,-168.487,1.29397,150.618,0.388183,-0.379964,1.18703,-0.149279,1.72045,0.907744
21.9587,-21.49,68.2895,-8.44487,98.4624,51.3441,504.083,174.265,394.094,-168.317,1.49754,150.126,-0.767646,2.75987,-0.878316,0.219356,-0.0810696,-0.340006,21.2393,-20.7889,69.0017,-8.16833,98.1884,49.6641,502.752,167.864,395.361,-168.634,1.13366,151.027,0.383252,-0.375072,1.19188,-0.147391,1.71849,0.896123
21.6548,-21.1926,68.5915,-8.3284,98.3511,50.6336,503.477,171.372,394.676,-168.455,1.32921,150.531,-0.833675,2.75987,-0.801917,0.288258,-0.00621867,-0.404086,20.9339,-20.49,69.3036,-8.0509,98.0707,48.9501,502.12,164.99,395.935,-168.784,0.977212,151.436,0.377948,-0.36988,1.19715,-0.145358,1.71655,0.883723
21.3948,-20.9425,68.8479,-8.22857,98.251,50.0299,502.975,168.918,395.138,-168.577,1.19025,150.874,-0.80419,2.78431,-0.885484,0.305075,-0.126376,-0.400556,20.6722,-20.2338,69.5624,-7.95024,97.9698,48.3381,501.563,162.535,396.421,-168.914,0.846207,151.787,0.37341,-0.365515,1.20162,-0.143616,1.7148,0.873187
21.0441,-20.5978,69.1963,-8.09287,98.1093,49.2051,502.266,165.62,395.798,-168.753,1.01161,151.349,-0.854834,2.8511,-0.875481,0.231849,-0.114563,-0.359823,20.3232,-19.8922,69.9074,-7.81603,97.8353,47.5221,500.798,159.274,397.059,-169.089,0.676012,152.255,0.367289,-0.3595,1.2077,-0.141247,1.71233,0.858791
20.77,-20.3305,69.4654,-7.98875,98.0097,48.563,501.678,163.039,396.316,-168.884,0.871186,151.717,-0.889654,2.92861,-0.873319,0.253974,-0.0107462,-0.381626,20.0615,-19.6361,70.1662,-7.71538,97.7344,46.9101,500.207,156.837,397.531,-169.222,0.551747,152.607,0.362505,-0.354834,1.2124,-0.13943,1.71059,0.847584
20.433,-19.9997,69.7977,-7.8577,97.8786,47.7801,500.945,159.893,396.948,-169.056,0.707797,152.165,-0.756896,2.77271,-0.888766,0.250381,-0.142343,-0.351275,19.7125,-19.2945,70.5112,-7.58117,97.5998,46.0941,499.398,153.601,398.15,-169.402,0.390605,153.077,0.356623,-0.34906,1.2182,-0.137143,1.7083,0.83392
20.2067,-19.7741,70.0224,-7.77008,97.7857,47.2461,500.44,157.786,397.385,-169.178,0.604102,152.475,-0.739533,2.75708,-0.861039,0.195791,-0.151498,-0.388255,19.4944,-19.081,70.7268,-7.49729,97.5157,45.5841,498.879,151.586,398.532,-169.516,0.292544,153.371,0.352674,-0.345123,1.22212,-0.135613,1.70668,0.824601
19.9015,-19.4793,70.3248,-7.65432,97.6737,46.5377,499.734,154.944,397.892,-169.326,0.456801,152.879,-0.728592,2.7569,-0.884131,0.174063,-0.0178781,-0.359877,19.1891,-18.7821,71.0287,-7.37985,97.398,44.8701,498.137,148.775,399.059,-169.676,0.158707,153.783,0.347347,-0.339978,1.2274,-0.133593,1.70473,0.812235
19.5812,-19.1651,70.6445,-7.52947,97.5511,45.7804,498.962,151.982,398.441,-169.491,0.306575,153.319,-0.840966,2.81743,-0.911561,0.226341,-0.126351,-0.366995,18.8401,-18.4406,71.3737,-7.24565,97.2635,44.0541,497.265,145.576,399.651,-169.862,0.010707,154.254,0.341757,-0.334494,1.23298,-0.131414,1.70259,0.799019
19.3078,-18.8987,70.9145,-7.42445,97.4393,45.1476,498.325,149.47,398.903,-169.638,0.191104,153.682,-0.940283,2.87671,-0.911343,0.190396,-0.158497,-0.393945,18.5784,-18.1844,71.6324,-7.14499,97.1626,43.4421,496.595,143.187,400.088,-170.003,-0.0968041,154.608,0.336985,-0.329844,1.23769,-0.129581,1.70064,0.787974
19.0473,-18.6417,71.1668,-7.32641,97.344,44.5427,497.677,147.07,399.406,-169.776,0.0831261,154.029,-0.866424,2.80463,-0.93132,0.146315,-0.0464786,-0.401559,18.3603,-17.9709,71.8481,-7.06111,97.0785,42.9321,496.026,141.203,400.448,-170.121,-0.184101,154.903,0.332438,-0.325358,1.24209,-0.12787,1.69897,0.777416
18.7487,-18.3474,71.4639,-7.21002,97.2317,43.8379,496.899,144.337,399.914,-169.935,-0.0455827,154.439,-0.753073,2.73085,-0.91954,0.206523,-0.0503402,-0.40274,18.0985,-17.7147,72.1068,-6.96045,96.9776,42.3201,495.331,138.83,400.874,-170.263,-0.286091,155.258,0.327227,-0.320222,1.24728,-0.125839,1.69701,0.765115
18.4857,-18.0945,71.7212,-7.11036,97.125,43.2303,496.258,141.949,400.326,-170.078,-0.147256,154.788,-0.707207,2.5961,-0.923417,0.20479,-0.143809,-0.380085,17.8804,-17.5013,72.3225,-6.87657,96.8935,41.8101,494.741,136.859,401.224,-170.383,-0.368769,155.554,0.322636,-0.315808,1.25177,-0.124099,1.69515,0.754511
18.2535,-17.8661,71.9515,-7.02105,97.0353,42.6893,495.641,139.84,400.71,-170.205,-0.23797,155.101,-0.632862,2.42383,-0.920123,0.156314,-0.0920553,-0.371338,17.6623,-17.2878,72.5381,-6.79269,96.8094,41.3001,494.142,134.895,401.57,-170.503,-0.449336,155.85,0.318584,-0.311822,1.25579,-0.12254,1.69359,0.745069
17.9537,-17.5708,72.249,-6.90561,96.9249,41.9857,494.809,137.12,401.205,-170.366,-0.356341,155.509,-0.658736,2.45473,-0.926996,0.213066,-0.0102637,-0.362928,17.357,-16.9889,72.84,-6.67526,96.6917,40.5861,493.288,132.155,402.047,-170.673,-0.558571,156.264,0.313351,-0.306668,1.26098,-0.120526,1.69166,0.732789
17.7384,-17.3598,72.4647,-6.82126,96.8405,41.4721,494.213,135.183,401.528,-170.485,-0.439714,155.811,-0.723238,2.55108,-0.952342,0.260491,-0.107098,-0.376461,17.1389,-16.7754,73.0556,-6.59138,96.6076,40.0761,492.667,130.206,402.382,-170.795,-0.634046,156.561,0.309594,-0.302985,1.26475,-0.119053,1.69019,0.723824
17.5154,-17.1423,72.6871,-6.73418,96.7472,40.9476,493.61,133.19,401.854,-170.613,-0.518169,156.118,-0.858962,2.61677,-0.855966,0.233814,-0.146766,-0.41291,16.7899,-16.4339,73.4006,-6.45717,96.4731,39.2601,491.654,127.1,402.91,-170.991,-0.75037,157.035,0.305702,-0.29919,1.26863,-0.117534,1.68856,0.714671
17.211,-16.8436,72.9861,-6.61875,96.6342,40.24,492.739,130.459,402.347,-170.78,-0.623905,156.527,-1.08545,2.92293,-0.803606,0.234757,-0.015197,-0.394467,16.4846,-16.135,73.7025,-6.33974,96.3553,38.5461,490.749,124.396,403.363,-171.164,-0.84766,157.451,0.300389,-0.293976,1.27385,-0.115519,1.68659,0.70232
16.9512,-16.5889,73.2443,-6.51797,96.5376,39.6264,491.972,128.141,402.737,-170.924,-0.716239,156.886,-1.06583,2.93323,-0.863802,0.308105,-0.03847,-0.396093,16.2228,-15.8788,73.9613,-6.23908,96.2544,37.9341,489.959,122.088,403.744,-171.313,-0.927704,157.808,0.295854,-0.28953,1.27835,-0.11376,1.6849,0.691611
16.6748,-16.3199,73.5147,-6.41205,96.4266,38.9861,491.186,125.696,403.155,-171.083,-0.80042,157.257,-0.989507,2.82284,-0.854664,0.322721,-0.163726,-0.420097,15.9611,-15.6226,74.22,-6.13842,96.1535,37.3221,489.156,119.79,404.12,-171.463,-1.00465,158.165,0.29103,-0.284835,1.28307,-0.111911,1.68296,0.680435
16.3933,-16.0466,73.7917,-6.30545,96.3181,38.3403,490.356,123.207,403.558,-171.241,-0.886001,157.628,-0.898635,2.55774,-0.843193,0.247836,-0.108033,-0.389561,15.6994,-15.3665,74.4788,-6.03777,96.0526,36.7101,488.341,117.502,404.489,-171.613,-1.07849,158.522,0.286118,-0.280066,1.28791,-0.110051,1.68107,0.669165
16.0503,-15.7082,74.1347,-6.1723,96.1913,37.5263,489.272,120.184,404.051,-171.434,-0.995864,158.107,-0.737434,2.46586,-0.925362,0.289326,-0.0646887,-0.355975,15.3068,-14.9822,74.8669,-5.88678,95.9013,35.7921,487.094,114.088,405.031,-171.84,-1.18341,159.059,0.28013,-0.27416,1.29389,-0.107727,1.67885,0.654958
15.7797,-15.4425,74.4017,-6.06709,96.0824,36.894,488.443,117.824,404.443,-171.594,-1.06868,158.476,-0.899691,2.5235,-0.923872,0.250662,-0.193404,-0.357318,15.0014,-14.6833,75.1688,-5.76935,95.7835,35.0781,486.104,111.447,405.442,-172.017,-1.26017,159.476,0.275407,-0.269522,1.29855,-0.105891,1.67695,0.643923
15.5008,-15.1687,74.6768,-5.95992,95.9714,36.2401,487.572,115.397,404.84,-171.758,-1.14066,158.859,-1.00718,2.75205,-0.924443,0.165654,-0.0656234,-0.420152,14.6525,-14.3417,75.5138,-5.63514,95.649,34.2621,484.953,108.446,405.902,-172.22,-1.34268,159.954,0.270541,-0.264743,1.30336,-0.10402,1.67502,0.632509
15.1864,-14.8614,74.989,-5.83915,95.8556,35.5006,486.542,112.666,405.257,-171.936,-1.22806,159.293,-1.16196,2.84436,-0.8283,0.222393,-0.00783168,-0.436332,14.3471,-14.0429,75.8157,-5.51771,95.5313,33.5481,483.928,105.834,406.296,-172.399,-1.41032,160.372,0.265053,-0.25938,1.30881,-0.101912,1.673,0.619602
14.8244,-14.5092,75.3413,-5.70131,95.715,34.6657,485.385,109.549,405.759,-172.147,-1.30977,159.777,-1.06649,2.76647,-0.866533,0.230689,-0.153102,-0.381179,14.0418,-13.744,76.1176,-5.40028,95.4136,32.8341,482.887,103.236,406.681,-172.577,-1.4737,160.79,0.258735,-0.253234,1.31495,-0.0995066,1.67054,0.605031
14.5228,-14.2139,75.6408,-5.58549,95.5969,33.9593,484.381,106.964,406.143,-172.324,-1.37785,160.191,-0.875441,2.52943,-0.857604,0.15219,-0.101682,-0.383429,13.78,-13.4878,76.3763,-5.29962,95.3127,32.2221,481.981,101.021,407.004,-172.731,-1.52463,161.149,0.253471,-0.248079,1.32018,-0.0974851,1.66848,0.592701
14.2206,-13.9193,75.9411,-5.47051,95.4869,33.257,483.337,104.377,406.509,-172.494,-1.44885,160.6,-0.798,2.31555,-0.87494,0.164698,-0.0162461,-0.357408,13.5183,-13.2317,76.6351,-5.19896,95.2118,31.6101,481.063,98.8152,407.321,-172.885,-1.57243,161.508,0.248196,-0.242938,1.32542,-0.0954784,1.66656,0.580445
13.9576,-13.6589,76.2007,-5.36726,95.382,32.638,482.434,102.153,406.863,-172.654,-1.49761,160.964,-0.69959,2.28764,-0.943304,0.168606,-0.181822,-0.356936,13.1694,-12.8901,76.9801,-5.06475,95.0772,30.7941,479.821,95.8905,407.734,-173.09,-1.63129,161.986,0.243606,-0.238394,1.32995,-0.0936763,1.66473,0.569641
13.6014,-13.3097,76.5538,-5.23061,95.2412,31.8006,481.197,99.1468,407.295,-172.865,-1.56185,161.458,-0.929325,2.44629,-0.872255,0.134274,-0.118049,-0.379857,12.864,-12.5912,77.282,-4.94732,94.9595,30.0801,478.718,93.3466,408.086,-173.27,-1.67823,162.405,0.237389,-0.232298,1.33612,-0.0912913,1.66227,0.555024
13.3238,-13.0405,76.8249,-5.12558,95.1406,31.1579,480.212,96.811,407.629,-173.023,-1.61273,161.831,-0.949523,2.55058,-0.893089,0.183636,-0.0265972,-0.338753,12.6459,-12.3777,77.4976,-4.86344,94.8754,29.5701,477.92,91.5383,408.332,-173.399,-1.70915,162.705,0.232543,-0.2276,1.34085,-0.0894583,1.66052,0.543808
13.044,-12.7657,77.1015,-5.01675,95.0307,30.5045,479.21,94.4794,407.962,-173.191,-1.65516,162.215,-0.810758,2.43597,-0.940209,0.249684,-0.127875,-0.353246,12.3842,-12.1216,77.7564,-4.76279,94.7745,28.9581,476.952,89.3779,408.621,-173.553,-1.74339,163.064,0.22766,-0.222804,1.34567,-0.0875589,1.6586,0.532403
12.8098,-12.5366,77.335,-4.92685,94.9352,29.957,478.369,92.535,408.213,-173.33,-1.68705,162.537,-0.755457,2.2803,-0.897542,0.22043,-0.155697,-0.349539,12.1661,-11.9081,77.972,-4.67891,94.6904,28.4481,476.137,87.5857,408.858,-173.682,-1.76953,163.364,0.223573,-0.218805,1.34975,-0.0859898,1.65693,0.522848
12.5105,-12.2438,77.632,-4.81247,94.8251,29.2552,477.248,90.0538,408.539,-173.503,-1.73308,162.949,-0.636647,2.143,-0.927273,0.215644,-0.0214594,-0.366174,11.8607,-11.6092,78.2739,-4.56147,94.5727,27.7341,474.983,85.0891,409.181,-173.862,-1.8025,163.783,0.21835,-0.213695,1.35493,-0.0839935,1.65501,0.5106
12.2737,-12.0105,77.8673,-4.71933,94.7346,28.6932,476.353,88.1093,408.801,-173.644,-1.76459,163.282,-0.76979,2.3133,-0.942738,0.320764,-0.0821607,-0.424032,11.599,-11.353,78.5326,-4.46082,94.4718,27.1221,473.981,82.9608,409.452,-174.016,-1.82739,164.143,0.214217,-0.209623,1.35904,-0.0823679,1.65343,0.500791
12.0234,-11.7689,78.1158,-4.62348,94.6318,28.1128,475.438,86.0634,409.031,-173.792,-1.79028,163.622,-0.967102,2.50306,-0.933069,0.302496,-0.188076,-0.401446,11.3373,-11.0968,78.7914,-4.36016,94.3709,26.5101,472.969,80.8433,409.716,-174.17,-1.84917,164.503,0.209848,-0.205406,1.36338,-0.0806949,1.65164,0.490661
11.7728,-11.5209,78.3613,-4.52748,94.5361,27.5257,474.48,84.0188,409.332,-173.942,-1.81187,163.967,-0.952333,2.55172,-0.965427,0.228883,-0.0688725,-0.412158,11.0755,-10.8407,79.0501,-4.2595,94.27,25.8981,471.946,78.7367,409.974,-174.323,-1.86785,164.862,0.205475,-0.201077,1.36766,-0.0790195,1.64997,0.480414
11.4098,-11.1653,78.7193,-4.38863,94.4035,26.6853,473.06,81.0705,409.712,-174.151,-1.84764,164.457,-0.917797,2.44139,-0.916355,0.265604,-0.0265864,-0.412831,10.7266,-10.4991,79.3951,-4.12529,94.1354,25.0821,470.564,75.9448,410.308,-174.528,-1.88794,165.342,0.199138,-0.194872,1.37391,-0.076596,1.64765,0.465747
11.1679,-10.9294,78.9575,-4.29372,94.3048,26.1085,472.137,79.1327,409.949,-174.298,-1.86233,164.801,-0.859829,2.41501,-0.881523,0.273132,-0.162216,-0.395036,10.4648,-10.2429,79.6539,-4.02464,94.0345,24.4701,469.516,73.8638,410.551,-174.681,-1.89942,165.701,0.194917,-0.190753,1.37807,-0.0749396,1.64593,0.45568
10.9323,-10.6997,79.193,-4.20379,94.2104,25.5635,471.215,77.2423,410.15,-174.435,-1.87604,165.119,-0.864293,2.38978,-0.876772,0.208248,-0.154419,-0.389309,10.2467,-10.0294,79.8695,-3.94076,93.9505,23.9601,468.635,72.1381,410.748,-174.808,-1.90663,166.001,0.190804,-0.186745,1.38218,-0.07337,1.64428,0.446167
10.6543,-10.4274,79.468,-4.0982,94.1091,24.9164,470.09,75.0179,410.415,-174.594,-1.89453,165.498,-0.879001,2.31105,-0.902213,0.178417,-0.0299468,-0.386579,9.98501,-9.77327,80.1283,-3.8401,93.8496,23.3481,467.567,70.0775,410.98,-174.96,-1.91248,166.361,0.185953,-0.181993,1.38698,-0.0715271,1.64251,0.434874
10.3573,-10.1351,79.7586,-3.98322,93.9969,24.2231,468.89,72.6646,410.721,-174.769,-1.90399,165.904,-0.816488,2.31055,-0.925623,0.208245,-0.0936518,-0.34158,9.72329,-9.51709,80.387,-3.73944,93.7486,22.7361,466.49,68.028,411.204,-175.112,-1.91527,166.72,0.18077,-0.176891,1.39205,-0.0695204,1.64056,0.422774
10.1073,-9.89357,80.0048,-3.88731,93.8938,23.6361,467.909,70.6988,410.924,-174.916,-1.90635,166.251,-0.763383,2.26984,-0.934356,0.183147,-0.155558,-0.326967,9.50518,-9.30361,80.6027,-3.65556,93.6646,22.2261,465.584,66.3287,411.387,-175.238,-1.91528,167.02,0.176406,-0.172675,1.39635,-0.0678464,1.63876,0.412527
9.88973,-9.68002,80.2218,-3.80415,93.8123,23.1327,467.001,68.9869,411.105,-175.041,-1.91225,166.544,-0.682324,2.17759,-0.951439,0.148267,-0.0665994,-0.342215,9.28707,-9.09013,80.8183,-3.57168,93.5805,21.7161,464.671,64.6373,411.565,-175.364,-1.91317,167.319,0.172608,-0.168948,1.40013,-0.066395,1.63733,0.403741
